,DURATION,SRC_BYTES,DST_BYTES,COUNT,SRV_COUNT,SAME_SRV_RATE,DIFF_SRV_RATE,SRV_DIFF_HOST_RATE,DST_HOST_COUNT,DST_HOST_SRV_COUNT,DST_HOST_SAME_SRV_RATE,DST_HOST_DIFF_SRV_RATE,DST_HOST_SAME_SRV_PORT_RATE,DST_HOST_SRV_DIFF_HOST_RATE,DST_HOST_SERROR_RATE,DST_HOST_SRV_SERROR_RATE,CLASS
554,0,0.0,0.0,220,1,0.0,0.07,0.0,255,1,0.0,0.08,0.0,0.0,1.0,1.0,Potential Thread
555,0,0.0,0.0,223,13,0.06,0.06,0.0,255,12,0.05,0.08,0.0,0.0,1.0,1.0,Normal Package
556,0,301.0,9121.0,8,8,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.04,0.0,0.0,Normal Package
557,0,44.0,129.0,70,150,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
558,0,308.0,1333.0,15,15,1.0,0.0,0.0,250,255,1.0,0.0,0.0,0.01,0.0,0.0,Normal Package
559,0,45.0,79.0,253,253,1.0,0.0,0.0,255,225,0.88,0.01,0.0,0.0,0.0,0.0,Potential Thread
560,0,209.0,171.0,5,5,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.01,0.0,0.0,Normal Package
561,0,246.0,707.0,16,16,1.0,0.0,0.0,56,255,1.0,0.0,0.02,0.02,0.0,0.0,Normal Package
562,0,0.0,0.0,119,8,0.07,0.07,0.0,228,8,0.04,0.07,0.0,0.0,1.0,1.0,Potential Thread
563,171,330.0,538.0,2,3,1.0,0.0,0.67,7,255,1.0,0.0,0.14,0.05,0.0,0.0,Potential Thread
564,0,306.0,526.0,1,4,1.0,0.0,0.75,8,255,1.0,0.0,0.12,0.03,0.0,0.0,Potential Thread
565,0,44.0,112.0,204,205,1.0,0.0,0.01,255,166,0.65,0.01,0.0,0.0,0.0,0.0,Normal Package
566,0,243.0,281.0,4,16,1.0,0.0,0.19,67,255,1.0,0.0,0.01,0.01,0.0,0.0,Potential Thread
567,0,243.0,1899.0,1,2,1.0,0.0,1.0,10,255,1.0,0.0,0.1,0.03,0.0,0.0,Potential Thread
568,0,383.0,345.0,19,20,1.0,0.0,0.1,82,231,1.0,0.0,0.01,0.18,0.0,0.0,Normal Package
569,2,1630.0,330.0,1,2,1.0,0.0,1.0,20,165,0.9500000000000001,0.1,0.05,0.01,0.0,0.0,Normal Package
570,0,1032.0,0.0,311,311,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,Potential Thread
571,3,96.0,32.0,5,6,1.0,0.0,0.33,62,38,0.61,0.05,0.61,0.0,0.0,0.0,Normal Package
572,0,78.0,0.0,21,7,0.14,0.1,0.43,255,7,0.03,0.01,0.03,0.0,0.0,0.0,Potential Thread
573,0,0.0,0.0,94,13,0.14,0.06,0.0,255,13,0.05,0.06,0.0,0.0,1.0,1.0,Normal Package
574,0,0.0,0.0,96,17,0.18,0.06,0.0,255,17,0.07,0.05,0.0,0.0,1.0,1.0,Potential Thread
575,0,0.0,0.0,203,13,0.06,0.06,0.0,255,13,0.05,0.06,0.0,0.0,1.0,1.0,Normal Package
576,0,1564.0,364.0,1,2,1.0,0.0,1.0,22,172,0.73,0.18,0.05,0.02,0.0,0.0,Normal Package
577,0,287.0,2537.0,7,12,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
578,0,0.0,0.0,113,13,0.12,0.06,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,Normal Package
579,0,252.0,451.0,12,12,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
580,0,0.0,0.0,195,8,0.04,0.08,0.0,255,8,0.03,0.08,0.0,0.0,1.0,1.0,Normal Package
581,0,28.0,0.0,16,16,1.0,0.0,0.0,255,16,0.06,0.02,0.06,0.0,0.0,0.0,Potential Thread
582,0,45.0,120.0,261,262,1.0,0.0,0.01,255,218,0.85,0.01,0.0,0.0,0.0,0.0,Potential Thread
583,0,258.0,44324.0,1,1,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
584,0,0.0,0.0,2,3,1.0,0.0,0.67,29,255,1.0,0.0,0.07,0.02,0.03,0.01,Potential Thread
585,0,333.0,2526.0,11,13,1.0,0.0,0.23,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
586,31,1505.0,4152.0,1,1,1.0,0.0,0.0,255,43,0.17,0.02,0.0,0.0,0.0,0.0,Normal Package
587,0,0.0,0.0,234,3,0.01,0.07,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,Normal Package
588,0,45.0,139.0,76,156,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
589,0,0.0,0.0,139,2,0.01,0.06,0.0,255,10,0.04,0.06,0.0,0.0,1.0,1.0,Normal Package
590,0,45.0,135.0,109,170,1.0,0.0,0.02,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
591,0,0.0,0.0,258,5,0.02,0.07,0.0,255,6,0.02,0.08,0.0,0.0,1.0,1.0,Potential Thread
592,8,889.0,363.0,1,1,1.0,0.0,0.0,255,114,0.45,0.03,0.0,0.0,0.0,0.0,Potential Thread
593,0,0.0,0.0,104,1,0.01,1.0,0.0,255,1,0.0,0.67,0.0,0.0,0.03,0.0,Potential Thread
594,0,42.0,42.0,4,6,1.0,0.0,0.5,255,245,0.96,0.01,0.01,0.0,0.0,0.0,Potential Thread
595,0,222.0,10707.0,3,3,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
596,30057,1.0,0.0,2,2,1.0,0.0,0.0,255,2,0.01,0.62,1.0,0.0,0.0,0.0,Potential Thread
597,0,303.0,458.0,1,1,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.06,0.0,0.0,Potential Thread
598,0,0.0,0.0,226,15,0.07,0.06,0.0,255,6,0.02,0.08,0.0,0.0,1.0,1.0,Normal Package
599,0,307.0,9910.0,12,13,1.0,0.0,0.15,13,255,1.0,0.0,0.08,0.03,0.0,0.0,Potential Thread
600,0,105.0,147.0,8,1,0.12,0.25,0.0,255,229,0.9,0.01,0.0,0.0,0.0,0.0,Potential Thread
601,0,8.0,0.0,1,17,1.0,0.0,1.0,1,205,1.0,0.0,1.0,0.5,0.0,0.0,Normal Package
602,0,202.0,6489.0,2,2,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.02,0.0,0.0,Normal Package
603,0,246.0,18036.0,1,1,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,Potential Thread
604,0,273.0,985.0,9,9,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
605,0,0.0,0.0,238,4,0.02,0.06,0.0,255,4,0.02,0.09,0.0,0.0,1.0,1.0,Potential Thread
606,0,0.0,0.0,260,14,0.05,0.05,0.0,255,14,0.05,0.05,0.0,0.0,1.0,1.0,Normal Package
607,0,0.0,0.0,280,11,0.04,0.06,0.0,255,8,0.03,0.04,0.0,0.0,1.0,1.0,Potential Thread
608,0,0.0,0.0,268,5,0.02,0.06,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,Potential Thread
609,0,2092.0,336.0,1,1,1.0,0.0,0.0,81,126,0.96,0.02,0.01,0.02,0.0,0.0,Potential Thread
610,0,0.0,0.0,151,8,0.05,0.07,0.0,255,8,0.03,0.07,0.0,0.0,1.0,1.0,Potential Thread
611,0,317.0,1927.0,20,30,1.0,0.0,0.1,119,255,1.0,0.0,0.01,0.03,0.0,0.0,Normal Package
612,0,45.0,139.0,260,260,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,Normal Package
613,0,0.0,0.0,258,17,0.07,0.05,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,Potential Thread
614,0,1.0,0.0,34,8,0.24,0.09,0.0,255,11,0.04,0.91,0.09,0.0,0.13,0.0,Normal Package
615,0,288.0,1242.0,13,13,1.0,0.0,0.0,102,255,1.0,0.0,0.01,0.05,0.0,0.0,Normal Package
616,0,493.0,9142.0,7,8,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
617,0,947.0,323.0,1,1,1.0,0.0,0.0,93,109,0.49,0.04,0.01,0.02,0.0,0.0,Potential Thread
618,0,223.0,408.0,18,18,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
619,0,204881.0,335.0,1,1,1.0,0.0,0.0,103,120,0.52,0.04,0.01,0.02,0.0,0.0,Normal Package
620,0,1.0,0.0,17,6,0.35000000000000003,0.41000000000000003,0.0,255,6,0.02,0.22,1.0,0.0,0.0,0.0,Potential Thread
621,0,0.0,0.0,119,6,0.05,0.06,0.0,255,11,0.04,0.08,0.0,0.0,1.0,1.0,Normal Package
622,0,0.0,0.0,140,18,0.13,0.06,0.0,255,36,0.14,0.07,0.0,0.0,1.0,1.0,Potential Thread
623,5954,861.0,9304.0,1,1,1.0,0.0,0.0,27,8,0.30000000000000004,0.11,0.04,0.0,0.0,0.0,Normal Package
624,0,203.0,1704.0,13,13,1.0,0.0,0.0,73,255,1.0,0.0,0.01,0.04,0.0,0.0,Normal Package
625,0,48.0,48.0,1,1,1.0,0.0,0.0,43,36,0.84,0.07,0.84,0.0,0.0,0.0,Potential Thread
626,0,0.0,0.0,192,17,0.09,0.05,0.0,255,17,0.07,0.05,0.0,0.0,1.0,1.0,Normal Package
627,0,54540.0,8314.0,3,4,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
628,0,268.0,22835.0,1,1,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
629,0,209.0,1433.0,11,14,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
630,0,0.0,0.0,134,19,0.14,0.06,0.0,255,19,0.07,0.07,0.0,0.0,0.0,0.0,Potential Thread
631,0,231.0,844.0,39,39,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
632,0,0.0,0.0,1,1,1.0,0.0,0.0,43,247,1.0,0.0,0.02,0.06,0.0,0.0,Normal Package
633,0,217.0,260.0,5,5,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.01,0.0,0.0,Potential Thread
634,0,0.0,0.0,233,15,0.06,0.06,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,Potential Thread
635,0,350.0,2597.0,11,34,1.0,0.0,0.09,11,255,1.0,0.0,0.09,0.03,0.0,0.0,Potential Thread
636,0,0.0,0.0,74,11,0.15,0.07,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,Normal Package
637,0,0.0,0.0,91,16,0.18,0.08,0.0,255,16,0.06,0.08,0.0,0.0,0.0,0.0,Normal Package
638,0,0.0,0.0,227,14,0.06,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.0,0.0,Normal Package
639,0,219.0,557.0,4,4,1.0,0.0,0.0,103,255,1.0,0.0,0.01,0.05,0.0,0.0,Normal Package
640,1125,146.0,105.0,1,1,1.0,0.0,0.0,255,2,0.01,0.64,0.9500000000000001,0.0,0.0,0.0,Normal Package
641,0,0.0,0.0,19,1,0.05,1.0,0.0,255,1,0.0,0.11,0.0,0.0,0.0,0.0,Potential Thread
642,0,0.0,0.0,147,14,0.1,0.05,0.0,255,14,0.05,0.06,0.0,0.0,1.0,1.0,Normal Package
643,0,325.0,753.0,7,9,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
644,0,0.0,0.0,506,1,0.0,0.9500000000000001,0.0,255,1,0.0,0.91,0.0,0.0,0.08,0.0,Potential Thread
645,0,0.0,0.0,278,2,0.01,0.05,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,Normal Package
646,1,1053.0,340.0,1,1,1.0,0.0,0.0,98,170,0.63,0.09,0.01,0.01,0.01,0.0,Normal Package
647,0,207.0,3452.0,9,13,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
648,0,0.0,0.0,266,17,0.06,0.06,0.0,255,12,0.05,0.06,0.0,0.0,1.0,1.0,Potential Thread
649,0,0.0,0.0,1,1,1.0,0.0,0.0,161,1,0.01,0.7000000000000001,0.7000000000000001,0.0,0.04,0.0,Normal Package
650,0,278.0,324.0,10,18,1.0,0.0,0.28,41,255,1.0,0.0,0.02,0.06,0.0,0.0,Normal Package
651,0,0.0,0.0,270,6,0.02,0.06,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,Normal Package
652,0,357.0,1529.0,9,9,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
653,0,1.0,0.0,15,15,1.0,0.0,0.0,255,212,0.8300000000000001,0.03,1.0,0.0,0.0,0.0,Potential Thread
654,0,45.0,82.0,159,160,0.99,0.01,0.02,255,250,0.98,0.01,0.0,0.0,0.0,0.0,Normal Package
655,0,45.0,81.0,123,123,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,Normal Package
656,15,195.0,178.0,34,37,1.0,0.0,0.05,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
657,0,214.0,1651.0,3,4,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
658,0,189.0,732.0,19,19,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.04,0.0,0.0,Normal Package
659,0,0.0,0.0,15,14,0.93,0.13,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,Normal Package
660,0,0.0,0.0,195,3,0.02,0.08,0.0,255,3,0.01,0.08,0.0,0.0,0.0,0.0,Potential Thread
661,0,0.0,0.0,236,1,0.0,0.07,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,Normal Package
662,0,0.0,0.0,118,16,0.14,0.06,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,Normal Package
663,0,46.0,112.0,21,236,1.0,0.0,0.01,79,200,0.81,0.03,0.81,0.01,0.0,0.0,Potential Thread
664,28,46.0,46.0,7,12,0.29,0.29,0.17,75,72,0.96,0.03,0.01,0.0,0.0,0.0,Normal Package
665,0,0.0,0.0,108,19,0.18,0.06,0.0,255,19,0.07,0.05,0.0,0.0,1.0,1.0,Potential Thread
666,0,291.0,321.0,32,48,1.0,0.0,0.04,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
667,0,0.0,0.0,1,1,1.0,0.0,0.0,4,87,1.0,0.0,0.25,0.30000000000000004,0.0,0.0,Potential Thread
668,0,8.0,0.0,1,28,1.0,0.0,1.0,4,148,1.0,0.0,1.0,0.25,0.0,0.0,Potential Thread
669,0,0.0,0.0,278,14,0.05,0.05,0.0,255,14,0.05,0.08,0.0,0.0,1.0,1.0,Potential Thread
670,0,316.0,3825.0,12,12,1.0,0.0,0.0,137,255,1.0,0.0,0.01,0.02,0.0,0.0,Normal Package
671,0,291.0,5352.0,21,22,1.0,0.0,0.09,137,255,1.0,0.0,0.01,0.01,0.0,0.0,Normal Package
672,0,0.0,0.0,141,17,0.12,0.06,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,Normal Package
673,0,0.0,0.0,149,25,0.17,0.05,0.0,255,25,0.1,0.05,0.0,0.0,1.0,1.0,Potential Thread
674,0,319.0,4143.0,15,15,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.03,0.0,0.0,Normal Package
675,0,36.0,0.0,7,7,1.0,0.0,0.0,72,79,1.0,0.0,1.0,0.03,0.0,0.0,Potential Thread
676,0,0.0,0.0,147,18,0.12,0.06,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,Normal Package
677,0,0.0,0.0,239,13,0.05,0.05,0.0,255,13,0.05,0.06,0.0,0.0,1.0,1.0,Potential Thread
678,0,249.0,3198.0,2,37,1.0,0.0,0.08,95,255,1.0,0.0,0.01,0.04,0.0,0.0,Potential Thread
679,4,1895.0,336.0,1,1,1.0,0.0,0.0,90,195,0.64,0.04,0.01,0.01,0.0,0.0,Potential Thread
680,0,0.0,0.0,117,5,0.04,0.07,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,Potential Thread
681,0,304.0,420.0,1,1,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
682,0,45.0,77.0,171,173,1.0,0.0,0.01,255,232,0.91,0.01,0.0,0.0,0.0,0.0,Normal Package
683,0,0.0,0.0,129,18,0.14,0.05,0.0,255,18,0.07,0.05,0.0,0.0,1.0,1.0,Potential Thread
684,0,0.0,0.0,123,8,0.07,0.07,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,Normal Package
685,3,42.0,42.0,1,1,1.0,0.0,0.0,255,210,0.8200000000000001,0.01,0.0,0.0,0.0,0.0,Potential Thread
686,0,280.0,6982.0,3,3,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.02,0.0,0.0,Potential Thread
687,0,0.0,0.0,236,6,0.03,0.06,0.0,255,15,0.06,0.08,0.0,0.0,1.0,1.0,Normal Package
688,3,1702.0,575.0,1,1,1.0,0.0,0.0,60,166,0.55,0.07,0.02,0.01,0.0,0.0,Normal Package
689,0,0.0,0.0,270,17,0.06,0.07,0.0,255,17,0.07,0.07,0.0,0.0,0.0,0.0,Normal Package
690,0,12324.0,0.0,2,2,1.0,0.0,0.0,40,6,0.15,0.1,0.15,0.0,0.0,0.0,Normal Package
691,0,314.0,2077.0,19,19,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.06,0.0,0.0,Potential Thread
692,0,0.0,0.0,206,16,0.08,0.06,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,Normal Package
693,45,999999.99,87532.0,1,1,1.0,0.0,0.0,34,21,0.62,0.09,0.03,0.0,0.03,0.05,Normal Package
694,0,1226.0,390.0,1,4,1.0,0.0,1.0,255,106,0.42,0.02,0.0,0.0,0.26,0.0,Normal Package
695,0,0.0,0.0,227,11,0.05,0.07,0.0,255,11,0.04,0.08,0.0,0.0,0.0,0.0,Potential Thread
696,0,383.0,0.0,1,1,1.0,0.0,0.0,116,80,0.22,0.03,0.22,0.03,0.0,0.0,Potential Thread
697,0,0.0,0.0,149,20,0.13,0.05,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,Normal Package
698,0,0.0,0.0,138,2,0.01,0.06,0.0,255,3,0.01,0.06,0.0,0.0,1.0,1.0,Potential Thread
699,0,230.0,1141.0,2,2,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.03,0.0,0.0,Normal Package
700,0,0.0,0.0,132,17,0.13,0.06,0.0,255,4,0.02,0.08,0.0,0.0,1.0,1.0,Normal Package
701,0,8.0,0.0,1,19,1.0,0.0,1.0,1,55,1.0,0.0,1.0,0.51,0.0,0.0,Potential Thread
702,0,243.0,1973.0,1,1,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
703,0,0.0,0.0,223,16,0.07,0.06,0.0,255,16,0.06,0.06,0.0,0.0,1.0,1.0,Normal Package
704,0,0.0,0.0,247,11,0.04,0.06,0.0,255,11,0.04,0.08,0.0,0.0,0.0,0.0,Normal Package
705,0,0.0,0.0,122,15,0.12,0.06,0.0,255,16,0.06,0.06,0.0,0.0,1.0,1.0,Normal Package
706,0,0.0,0.0,210,8,0.04,0.07,0.0,255,8,0.03,0.08,0.0,0.0,1.0,1.0,Potential Thread
707,0,0.0,0.0,1,1,1.0,0.0,0.0,16,227,1.0,0.0,0.06,0.14,0.0,0.0,Normal Package
708,0,0.0,0.0,280,24,0.09,0.05,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,Potential Thread
709,0,302.0,773.0,11,11,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.02,0.0,0.0,Normal Package
710,0,0.0,0.0,124,15,0.12,0.07,0.0,49,15,0.31,0.12,0.02,0.0,0.0,0.0,Potential Thread
711,0,328.0,24786.0,18,18,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
712,0,0.0,0.0,234,15,0.06,0.06,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,Potential Thread
713,0,0.0,0.0,131,1,0.01,1.0,0.0,255,1,0.0,0.72,0.0,0.0,0.03,0.0,Potential Thread
714,0,0.0,0.0,40,14,0.35000000000000003,0.1,0.0,122,34,0.28,0.03,0.02,0.0,0.98,1.0,Potential Thread
715,0,45.0,45.0,146,226,1.0,0.0,0.01,255,255,1.0,0.0,0.01,0.0,0.0,0.0,Normal Package
716,0,302.0,2943.0,5,5,1.0,0.0,0.0,15,18,1.0,0.0,0.07,0.11,0.0,0.0,Potential Thread
717,0,217.0,501.0,5,21,1.0,0.0,0.14,20,255,1.0,0.0,0.05,0.02,0.0,0.0,Normal Package
718,0,0.0,0.0,128,10,0.08,0.05,0.0,255,29,0.11,0.05,0.0,0.0,1.0,1.0,Potential Thread
719,0,1032.0,0.0,511,511,1.0,0.0,0.0,205,60,0.29,0.01,0.29,0.0,0.0,0.0,Normal Package
720,0,0.0,0.0,206,6,0.03,0.06,0.0,255,19,0.07,0.06,0.0,0.0,1.0,1.0,Potential Thread
721,0,147.0,0.0,4,1,0.25,0.75,0.0,255,1,0.0,0.73,0.99,0.0,0.0,0.0,Potential Thread
722,0,0.0,0.0,118,10,0.08,0.06,0.0,255,10,0.04,0.05,0.0,0.0,1.0,1.0,Potential Thread
723,0,45.0,45.0,102,107,1.0,0.0,0.02,255,254,1.0,0.01,0.0,0.0,0.0,0.0,Normal Package
724,26090,1.0,0.0,2,2,1.0,0.0,0.0,255,2,0.01,0.72,1.0,0.0,0.0,0.0,Potential Thread
725,0,210.0,343.0,8,17,1.0,0.0,0.18,8,255,1.0,0.0,0.12,0.01,0.0,0.0,Normal Package
726,0,8.0,0.0,1,9,1.0,0.0,1.0,2,106,1.0,0.0,1.0,0.51,0.0,0.0,Potential Thread
727,0,181.0,0.0,2,1,0.5,1.0,0.0,255,90,0.35000000000000003,0.01,0.47000000000000003,0.0,0.0,0.0,Potential Thread
728,0,45.0,72.0,111,111,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,Potential Thread
729,0,150.0,6818.0,1,2,1.0,0.0,1.0,13,255,1.0,0.0,0.08,0.04,0.0,0.0,Potential Thread
730,0,189.0,3284.0,1,1,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.02,0.0,0.0,Normal Package
731,0,0.0,0.0,115,10,0.09,0.06,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,Potential Thread
732,0,0.0,0.0,142,12,0.08,0.06,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,Potential Thread
733,27,0.0,0.0,1,1,1.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,Potential Thread
734,0,8.0,0.0,1,35,1.0,0.0,1.0,1,129,1.0,0.0,1.0,0.51,0.0,0.0,Normal Package
735,0,219.0,465.0,9,10,1.0,0.0,0.2,58,255,1.0,0.0,0.02,0.05,0.0,0.0,Potential Thread
736,0,341.0,786.0,13,13,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
737,0,42.0,127.0,75,156,1.0,0.0,0.01,255,217,0.85,0.02,0.0,0.0,0.0,0.0,Potential Thread
738,0,331.0,1694.0,13,67,1.0,0.0,0.06,51,255,1.0,0.0,0.02,0.02,0.0,0.0,Normal Package
739,0,0.0,0.0,105,5,0.05,0.07,0.0,255,27,0.11,0.05,0.0,0.0,1.0,1.0,Normal Package
740,0,240.0,1469.0,3,3,1.0,0.0,0.0,66,255,1.0,0.0,0.02,0.02,0.0,0.0,Normal Package
741,0,45.0,79.0,229,229,1.0,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,Normal Package
742,0,0.0,0.0,145,10,0.07,0.06,0.0,255,10,0.04,0.07,0.0,0.0,0.0,0.0,Potential Thread
743,0,8.0,0.0,1,17,1.0,0.0,1.0,2,108,1.0,0.0,1.0,0.5,0.0,0.0,Potential Thread
744,0,0.0,0.0,189,20,0.11,0.06,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,Potential Thread
745,0,315.0,8844.0,2,6,1.0,0.0,0.33,71,255,1.0,0.0,0.01,0.02,0.0,0.0,Normal Package
746,0,1.0,0.0,119,82,0.6900000000000001,0.05,0.0,255,139,0.55,0.05,1.0,0.0,0.0,0.0,Potential Thread
747,0,37.0,0.0,151,1,0.01,0.07,0.0,255,3,0.01,0.06,0.01,0.0,0.99,0.0,Potential Thread
748,0,34.0,0.0,4,16,1.0,0.0,0.19,82,11,0.13,0.07,0.13,0.0,0.0,0.0,Potential Thread
749,0,0.0,0.0,81,19,0.23,0.06,0.0,255,19,0.07,0.08,0.0,0.0,1.0,1.0,Normal Package
750,0,323.0,1509.0,4,16,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
751,0,354.0,8658.0,9,9,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
752,0,264.0,481.0,3,4,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
753,0,0.0,0.0,136,23,0.17,0.05,0.0,255,23,0.09,0.05,0.0,0.0,1.0,1.0,Potential Thread
754,0,0.0,0.0,295,24,0.08,0.05,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,Potential Thread
755,0,0.0,0.0,135,5,0.04,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,Normal Package
756,0,224.0,8545.0,2,2,1.0,0.0,0.0,44,255,1.0,0.0,0.02,0.02,0.0,0.0,Potential Thread
757,2,999999.99,0.0,1,1,1.0,0.0,0.0,10,28,0.5,0.30000000000000004,0.5,0.07,0.0,0.0,Normal Package
758,0,641.0,0.0,2,2,1.0,0.0,0.0,51,5,0.1,0.08,0.1,0.0,0.0,0.0,Normal Package
759,0,45.0,130.0,277,277,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,Potential Thread
760,0,501760.0,0.0,2,2,1.0,0.0,0.0,255,11,0.04,0.02,0.04,0.0,0.0,0.0,Potential Thread
761,0,42.0,69.0,134,136,1.0,0.0,0.02,255,230,0.9,0.01,0.0,0.0,0.0,0.0,Potential Thread
762,0,0.0,0.0,180,5,0.03,0.07,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,Normal Package
763,0,193.0,3101.0,36,39,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
764,0,180.0,1745.0,2,2,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
765,0,0.0,0.0,204,2,0.01,0.07,0.0,255,2,0.01,0.06,0.0,0.0,1.0,1.0,Potential Thread
766,0,0.0,0.0,510,1,0.0,1.0,0.0,255,1,0.0,1.0,0.01,0.0,0.15,0.0,Normal Package
767,0,45.0,45.0,130,210,1.0,0.0,0.01,255,254,1.0,0.01,0.01,0.0,0.0,0.0,Potential Thread
768,0,0.0,0.0,290,15,0.05,0.06,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,Potential Thread
769,0,320.0,911.0,30,61,1.0,0.0,0.08,159,255,1.0,0.0,0.01,0.02,0.0,0.0,Normal Package
770,0,0.0,0.0,1,1,1.0,0.0,0.0,11,251,1.0,0.0,0.09,0.2,0.0,0.0,Normal Package
